,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395
0,2.4304628823301755e-05,2.3997436073841527e-05,1.697090920060873e-05,3.624265445978381e-05,3.0818075174465775e-05,1.7530566765344702e-05,4.764712502947077e-05,2.6047886422020383e-05,9.146759839495644e-05,4.590762182488106e-05,3.5576027585193515e-05,3.560146069503389e-05,2.2630281819147058e-05,9.092619438888505e-05,6.120569742051885e-05,5.7381857914151624e-05,4.67921890958678e-05,3.97231342503801e-05,5.1554408871726774e-17,5.710469152028408e-17,3.6299831873877006e-17,1.243117464791232e-16,5.4090051630169275e-17,2.4542852438587257e-17,1.9545809359529094e-16,6.81599273198308e-17,1.3027475784263098e-15,1.6034693680526488e-16,1.2520498242667226e-16,1.4541072839029698e-16,4.285786535398522e-17,7.72620573442418e-16,3.8746058393335995e-16,4.295332662888527e-16,2.879130103375187e-16,2.012463858845818e-16,1.86296474566916e-05,1.9617780708358623e-05,1.451578464184422e-05,2.802211747621186e-05,1.758697362674866e-05,1.4202772035787348e-05,3.591706263250671e-05,2.1799276510137133e-05,8.047169103519991e-05,3.374991501914337e-05,2.9111495678080246e-05,2.9829712730133906e-05,1.727334165479988e-05,6.959401071071625e-05,4.8410045565105975e-05,4.806354991160333e-05,3.9319522329606116e-05,3.3402149711037055e-05,4.8659620834926e-17,5.5382607364067087e-17,3.579015957636878e-17,1.1723223187108195e-16,3.633654214946211e-17,2.364407438093409e-17,1.8186085898147487e-16,6.645860870571133e-17,1.2888513676518926e-15,1.4581750272832605e-16,1.2173046651192492e-16,1.4210602934658432e-16,4.042735063395331e-17,7.1789493939062015e-16,3.698312872021562e-16,4.2094678742341744e-16,2.8204516312563494e-16,1.9679342780174754e-16,5.594780304818414e-06,4.31381613452686e-06,2.4226342247857247e-06,8.106876521196682e-06,1.3153029613022227e-05,3.2616705993859796e-06,1.1567003639356699e-05,4.149316282564541e-06,1.0796299648063723e-05,1.1958208233409096e-05,6.3593538470740896e-06,5.686342319677351e-06,5.268332643026952e-06,2.0910625607939437e-05,1.2535270798252895e-05,9.177476385957561e-06,7.357970389421098e-06,6.259931979002431e-06,2.833348369622786e-18,1.6768179379659512e-18,5.006767600454974e-19,6.942891667807697e-18,1.7703863754702958e-17,8.613913034233606e-19,1.3280853745946177e-17,1.6015555657643186e-18,1.3509252375142481e-17,1.413640582632916e-17,3.3790245304729925e-18,3.231049363512769e-18,2.3599129935941327e-18,5.250839296346173e-17,1.6890616172387774e-17,8.377920990411642e-18,5.74379824414164e-18,4.41655882715948e-18,1.3051810128672514e-05,1.2703386346402112e-05,7.944417120597791e-06,2.2379634174285457e-05,1.7024391127051786e-05,1.0409711649117526e-05,2.600251536932774e-05,1.4158697922539432e-05,4.593547055264935e-05,2.6764699214254506e-05,1.916425026138313e-05,1.7247924915864132e-05,1.1960151823586784e-05,4.974530384060927e-05,3.360292248544283e-05,3.270765228080563e-05,2.343804226256907e-05,2.4736156774451956e-05,3.0620035902451044e-17,2.7085618876465065e-17,1.2066238278085562e-17,8.445347294554922e-17,3.207784247040225e-17,1.8497771854296653e-17,1.099826489290998e-16,4.0224069344057175e-17,6.340838350564449e-16,1.1218107000413914e-16,7.650902520179803e-17,6.037859297543016e-17,2.3502067322093436e-17,4.597633427807666e-16,2.288334681181561e-16,2.7498514351027034e-16,1.212792097092752e-16,1.410512350992363e-16,1.1072580491600093e-05,1.1131824976473581e-05,8.9112545538228e-06,1.3603599654743448e-05,1.3612939255835954e-05,7.018873475317378e-06,2.1269470380502753e-05,1.1709817044902593e-05,4.4901218643644825e-05,1.8846876628231257e-05,1.617459383851383e-05,1.8123211702913977e-05,1.0503188605071045e-05,4.050068309879862e-05,2.7145633794134483e-05,2.42947517108405e-05,2.30209971050499e-05,1.473346674174536e-05,2.0465960440721652e-17,2.9590596395239e-17,2.3976700248853913e-17,3.8833244553388064e-17,2.1658151042175954e-17,5.9133760599792985e-18,8.366959689242457e-17,2.7369442742605485e-17,6.600614355762278e-16,4.703204040933196e-17,4.7705689682750246e-17,8.420281736761095e-17,1.8929991922329086e-17,3.0595118575422987e-16,1.5472427916183164e-16,1.5213855227166027e-16,1.6443488986228155e-16,5.927402230754115e-17,4.613962573785102e-06,4.469987743505044e-06,2.84192947219708e-06,7.293881481018616e-06,5.2147820497339126e-06,4.308825282350881e-06,8.241818250098731e-06,5.311457698553568e-06,2.0329762264736928e-05,8.956846613727976e-06,7.151253157644533e-06,7.5436305451148655e-06,3.665692702270462e-06,1.6113124729599804e-05,1.034089109452907e-05,1.403967326041311e-05,9.265785593015607e-06,1.1062103112635668e-05,9.135400883009114e-18,8.275366310886705e-18,3.976739864429829e-18,2.3200880934895528e-17,9.758802242937253e-18,7.489001271298881e-18,2.602731738331982e-17,1.2581414635389713e-17,2.807437499417379e-16,3.429460048526066e-17,2.5519742815845032e-17,2.923995453357777e-17,5.489989453708319e-18,1.2583370586666156e-16,4.725278513632031e-17,1.2460898886916045e-16,4.923132836965325e-17,7.126472658799143e-17,1.3828640703650308e-06,1.7976817616727203e-06,1.1168134506078786e-06,3.2108075629366795e-06,5.118899480294203e-06,9.699393785922439e-07,2.883510887841112e-06,1.3060525816399604e-06,2.104256282109418e-06,3.883846147800796e-06,2.0966131160093937e-06,1.5096575225470588e-06,1.869989887381962e-06,5.9555500229180325e-06,4.3238874241069425e-06,2.2468225324701052e-06,2.653483534231782e-06,1.9136248283757595e-06,5.281677458121793e-19,8.944966742001696e-19,3.0372236785963074e-19,3.1935971069182054e-18,8.939299520829942e-18,2.3592760128236786e-19,2.421162202436081e-18,5.649574307360878e-19,1.4235966525626962e-18,4.7430457741632414e-18,1.2165753689244826e-18,6.653151702528721e-19,9.27727828128875e-19,1.2082359201043608e-17,5.871916113316916e-18,1.439104221096534e-18,2.2488710273940954e-18,1.092543254987336e-18,1.0577393368293997e-05,1.1327820175210945e-05,8.884415365173481e-06,1.638738285691943e-05,8.804387107375078e-06,6.740311619068962e-06,2.089154986606445e-05,1.2097208127670456e-05,4.776878995471634e-05,1.6940599380177446e-05,1.6185065760510042e-05,1.6409156160079874e-05,9.764480637386441e-06,3.90386521758046e-05,2.857622894225642e-05,2.7529957151273265e-05,2.377248165430501e-05,1.7928896340890788e-05,3.454751922935487e-17,3.9144307477099856e-17,2.7012206597100984e-17,8.467497867870112e-17,2.1942967525051437e-17,1.3464018003345019e-17,1.3410129006234537e-16,4.58814851168299e-17,8.945572130676606e-16,9.273253179069036e-17,8.407785353811134e-17,9.469287043310223e-17,2.9991117247837176e-17,5.078717436903771e-16,2.8033272720408276e-16,2.6619079746562297e-16,2.0640696058550823e-16,1.117173062306276e-16,2.839924718500697e-06,1.6712775732230511e-06,8.67157893935655e-07,3.6769390590052353e-06,4.896428436040878e-06,1.495230094405997e-06,6.423633749363944e-06,1.7536145833219052e-06,4.832294052903308e-06,5.7804136304184794e-06,2.471611651344574e-06,2.902298547269311e-06,2.300472033311962e-06,1.1637701391009614e-05,5.145697741681943e-06,4.647749847208615e-06,2.7155908810527762e-06,3.506096845740103e-06,1.804385732033879e-18,6.156963276185725e-19,1.4993655436425468e-19,3.364052974976089e-18,6.0421941375431e-18,4.705317652834392e-19,9.41058236610958e-18,7.401478221262835e-19,6.578600085268425e-18,8.003221407814921e-18,1.3411684147145167e-18,2.128302215284132e-18,1.1360778740235784e-18,3.6781360178223725e-17,8.382091635060134e-18,5.312321811479892e-18,2.1442682486724772e-18,3.1233049528246742e-18,3.1759525427332846e-06,3.5288271647004876e-06,2.557977722972282e-06,3.934952019335469e-06,3.3370704386470607e-06,2.9664677185792243e-06,6.285468771238811e-06,4.082427949470002e-06,1.1066631486755796e-05,7.417870165227214e-06,5.355455868993886e-06,5.421919013315346e-06,3.6198252928443253e-06,1.3486323950928636e-05,8.830828846839722e-06,5.701482677977765e-06,5.670609880326083e-06,3.866610768454848e-06,4.205019793208232e-18,6.997756076296502e-18,4.153462452808414e-18,7.448321355954136e-18,4.0714421183998e-18,2.282702300857208e-18,1.8903654491625398e-17,6.917303662738982e-18,8.91109828677005e-17,1.649599642627955e-17,1.0024893011105761e-17,1.5548138434161162e-17,4.3831382488705e-18,7.305613509698527e-17,3.694100934516891e-17,2.133977087876552e-17,2.1540024687619706e-17,9.625134819032359e-18,1.3341034446057165e-06,8.281572831947415e-07,4.279458494238497e-07,1.189637487186701e-06,3.070719003517297e-06,7.795464966875443e-07,2.197707772211288e-06,1.0649911246218835e-06,3.7901472751400433e-06,2.2420820187107893e-06,1.753213268784748e-06,1.2388792356432532e-06,1.0735337809819612e-06,3.211868261132622e-06,3.0067549232626334e-06,2.2233616618905216e-06,1.9575018086470664e-06,8.144878052007698e-07,4.777520180552614e-19,1.624744152520565e-19,4.5453186918876737e-20,3.7148353022450866e-19,2.6443948819118386e-18,1.504652003238585e-19,1.3866624178267441e-18,2.868368973710385e-19,5.4020680128097516e-18,1.3461337731365194e-18,7.980376437055008e-19,4.15400384251933e-19,2.8738984176113606e-19,3.438950250334856e-18,2.5700073566055574e-18,1.5638625996115022e-18,1.3312891898636428e-18,1.8979347669829806e-19
1,3.694968836498447e-05,6.853129889350384e-05,1.6381358364014886e-05,7.75155785959214e-05,4.920835999655537e-05,0.00010789625230245292,0.0002309772535227239,5.327801773091778e-05,0.00013097426563035697,0.0001303850585827604,7.125158299459144e-05,0.0005271808477118611,0.00022838471340946853,0.00018625416851136833,0.0003954871208406985,5.780771607533097e-05,4.9542148190084845e-05,9.096533176489174e-05,1.3994301160176226e-16,8.95912359904149e-16,2.172805276702036e-17,8.37518279097352e-16,2.06752814725784e-16,3.515092710448201e-15,1.6852896167355094e-14,2.869148349487387e-16,5.121345852282001e-15,3.233442185266648e-15,6.994406325687907e-16,1.4404631458984907e-13,2.2380631487070764e-14,6.153870121139047e-15,5.823778416978731e-14,3.8551680213808894e-16,3.4170992570221144e-16,1.431740849535128e-15,2.699969263630919e-05,5.744556983700022e-05,1.1936348528251983e-05,5.832707756781019e-05,3.46832130162511e-05,9.984420466935262e-05,0.0002115166134899482,3.762980850297026e-05,0.00011896478099515662,0.00010597414075164124,5.8023193560075015e-05,0.0004984538536518812,0.00021549200755544007,0.00015085453924257308,0.000366187741747126,4.6593224396929145e-05,4.120046287425794e-05,6.084315464249812e-05,1.2904239901975886e-16,8.791831944980806e-16,1.9992341637392165e-17,7.6669653088843985e-16,1.837502321447746e-16,3.5083278818149547e-15,1.6809555185509986e-14,2.5475177633163125e-16,5.1023524089892445e-15,3.157758944396529e-15,6.809653616815167e-16,1.4379955017539137e-13,2.235856627879479e-14,6.015767751836338e-15,5.812810356751325e-14,3.738575524378111e-16,3.336572099424444e-16,1.1315015510513686e-15,9.877392585622147e-06,1.1006789463863242e-05,4.401046680868603e-06,1.9035285731661133e-05,1.4421697414945811e-05,7.958061360113788e-06,1.9226912627345882e-05,1.5548703231615946e-05,1.1770755008910783e-05,2.4201297492254525e-05,1.312961285293568e-05,2.8483440473792143e-05,1.2745202184305526e-05,3.503826155792922e-05,2.89447507384466e-05,1.1054234164475929e-05,8.193133908207528e-06,2.996112743858248e-05,1.0853996818582975e-17,1.6660932931700175e-17,1.7184649308443476e-18,7.055028738420693e-17,2.2895512322520552e-17,6.665219130292528e-18,4.265507375501172e-17,3.2077448732430674e-17,1.829172612679337e-17,7.52356832191686e-17,1.839291513112698e-17,2.4589617921698555e-16,2.1803197162587127e-17,1.367615293820955e-16,1.0810611360890691e-16,1.1415708702788134e-17,7.769574317631968e-18,2.9984111358921097e-16,2.1999179807608016e-05,5.315527960192412e-05,6.533110081363702e-06,5.890369357075542e-05,3.096593718510121e-05,8.922739652916789e-05,0.00018775359785649925,2.9549864848377183e-05,9.769121970748529e-05,9.701757517177612e-05,4.386759246699512e-05,0.00048197730211541057,0.00020333587599452585,0.0001275524264201522,0.0003352345956955105,3.8282574678305537e-05,2.9827517209923826e-05,7.459634070983157e-05,8.730255429042276e-17,8.302156374821582e-16,5.738518350291714e-18,7.420880532487751e-16,1.4348068441063925e-16,3.3599366033019475e-15,1.604395429173882e-14,1.6014769877420291e-16,4.807908933447073e-15,2.976720686755736e-15,4.854501992414045e-16,1.418613897142748e-13,2.19645231636003e-14,5.285137883841986e-15,5.6191169610104313e-14,2.983048605206877e-16,2.686996825856106e-16,1.360344442411063e-15,1.4639860637544189e-05,1.4970004485803656e-05,9.741880603542086e-06,1.8136921426048502e-05,1.790101123333443e-05,1.7971160559682176e-05,4.1707542550284415e-05,2.3322083507082425e-05,3.2387633837061e-05,3.258866126998328e-05,2.676540862012189e-05,4.2249685066053644e-05,2.374384530412499e-05,5.7336637837579474e-05,5.77061073272489e-05,1.9068160327151418e-05,1.9383862309041433e-05,1.58957682288019e-05,5.044366743646812e-17,6.14633245435077e-17,1.5826140603150434e-17,8.993506651604012e-17,6.079868823004379e-17,1.40718907016337e-16,7.398123404172988e-16,1.2300100269791657e-16,2.910671228050773e-16,2.4053506946579667e-16,2.0338726165876705e-16,1.8532053858475546e-15,3.594747477049759e-16,8.185603582488207e-16,1.8308718798855372e-15,8.28963153685855e-17,7.080038047932867e-17,6.611538169106103e-17,7.60122611609404e-06,2.1110454326844774e-05,2.1925620785623323e-06,2.1910283976467326e-05,1.1380467185517773e-05,3.666190241347067e-05,7.34946079319343e-05,8.446476385870483e-06,3.122544876532629e-05,3.688443757710047e-05,1.7308011592831463e-05,0.00017465217388235033,7.905558595666662e-05,4.6278484660433605e-05,0.00013312169176060706,1.585531936143525e-05,1.0660933185135946e-05,1.8895885659730993e-05,2.1216512695688992e-17,2.9020801963832463e-16,1.7261836633328096e-18,2.766536660674633e-16,4.271885930640691e-17,1.1667721088541561e-15,5.262248936024807e-15,3.1592194806605016e-17,1.0865108666623644e-15,1.0317232933262986e-15,1.4743185488156414e-16,4.055631359716448e-14,6.972845949048496e-15,1.588021710556217e-15,1.838763855261695e-14,1.0741107013612555e-16,7.84038577571406e-17,2.725835139372288e-16,3.857992396660848e-06,5.705513558496023e-06,9.884219025479979e-07,1.2048914868501015e-05,6.006107469147537e-06,3.356949491717387e-06,7.746493793092668e-06,7.348113740590634e-06,4.417783202370629e-06,1.1307915883662645e-05,4.397371412778739e-06,2.2132819140097126e-05,6.594977548957104e-06,1.2272151252545882e-05,1.2984108252567239e-05,3.6219378216628684e-06,2.6255347620463e-06,2.3198947019409388e-05,5.760365431040158e-18,1.2672406157131771e-17,2.747310832569308e-19,6.343443638621746e-17,1.3459863902308778e-17,3.8616819363558465e-18,2.3145411857378947e-17,2.2879011723661344e-17,7.073097340849057e-18,5.171723441222416e-17,7.297164025177421e-18,2.376328434209278e-16,1.6296187640594917e-17,5.714670567795688e-17,6.853201301169185e-17,3.9523041219544e-18,2.239867580016762e-18,2.9244664830857894e-16,1.6502752259839326e-05,3.263779217377305e-05,6.383370418916456e-06,3.2359446777263656e-05,1.9068702385993674e-05,5.8479898143559694e-05,0.0001271960645681247,2.321815918548964e-05,7.741406443528831e-05,5.9866059018531814e-05,3.491753159323707e-05,0.000310360046569258,0.00012937511201016605,9.092793334275484e-05,0.0002189874358009547,2.638628939166665e-05,2.428257721476257e-05,3.765981819014996e-05,1.0383118464622876e-16,5.658066797002031e-16,1.3040660348395479e-17,4.717370534627126e-16,1.3325568648318956e-16,2.258436112209379e-15,1.1131100517225781e-14,2.0364202005254358e-16,3.872973448025563e-15,2.039544163914028e-15,5.164869687364598e-16,9.965188125637264e-14,1.483202463300505e-14,4.2699345917233435e-15,3.837670808849898e-14,2.5572840531981546e-16,2.3434675263227516e-16,8.294453668957489e-16,3.031751703019836e-06,2.582178922239109e-06,1.7848589095592615e-06,3.867831310344627e-06,4.191228526906343e-06,2.3789177703292808e-06,6.356537141982699e-06,3.996649411419639e-06,4.076043296663556e-06,6.474102065112675e-06,3.504383812469314e-06,4.039332452521194e-06,3.5132834454998374e-06,1.1277253179287072e-05,9.350013897346798e-06,4.546488980849972e-06,3.047386144316988e-06,3.997344720119145e-06,2.4013307540452753e-18,1.9067540891258385e-18,7.575597672253716e-19,4.293821767868862e-18,4.678285804006465e-18,1.450541854221458e-18,1.1935810920640038e-17,3.954068498200975e-18,6.807055376336689e-18,1.1170736682838717e-17,2.9701077946574033e-18,6.802792087459591e-18,3.688355337982098e-18,3.5121906829266793e-17,2.6246520245646373e-17,4.9849849363967326e-18,3.407544270427749e-18,5.149356891049289e-18,2.590991698525613e-06,2.802995595629909e-06,3.1869212762103416e-06,3.236258862671093e-06,3.841616489808075e-06,3.0776898256590357e-06,7.292555437743431e-06,5.483698714670027e-06,8.282091584987938e-06,7.596430805278942e-06,5.137745574756991e-06,4.28141584052355e-06,3.232416020182427e-06,1.1488707059470471e-05,8.008295480976813e-06,3.7767756566609023e-06,5.607877028523944e-06,3.3058345252356958e-06,2.8107437982283964e-18,4.3636134776917986e-18,4.864537099451355e-18,4.262292951640791e-18,5.819465417855541e-18,4.301957502783627e-18,2.847714180757117e-17,1.6555515380075192e-17,3.0435495216512914e-17,1.8982180401536282e-17,1.0208241729781202e-17,1.01210494485926e-17,3.777010901674306e-18,4.9823705493526975e-17,2.885147081325347e-17,5.762964846115106e-18,1.4303569101958777e-17,5.270957817768565e-18,2.9314433049876243e-06,2.6760503715195227e-06,1.6015437722671777e-06,3.059856908294023e-06,4.163827725278679e-06,2.185191306125489e-06,5.051283096690895e-06,4.130692559556337e-06,3.2033476600190625e-06,6.300005679804599e-06,5.1511015044525266e-06,2.2697590793541167e-06,2.589234554761788e-06,1.1270523827988654e-05,6.487445716629736e-06,2.826335503414157e-06,2.465247007421567e-06,2.733794190135086e-06,2.6294613767231125e-18,2.050195272353506e-18,6.749252512119366e-19,2.763292789184445e-18,4.692025273980971e-18,1.33135226238535e-18,7.483852071985739e-18,5.142936315134652e-18,4.231258789419026e-18,1.2097054891806225e-17,8.024878650612785e-18,1.4326699967017904e-18,1.7831509717338772e-18,4.3546182194025294e-17,1.3032098201874943e-17,2.4145575788351514e-18,2.0386463834361937e-18,2.2302207929180155e-18
